dish_id,name,"weight [g]"
81020,Cukinia,100
81020,"Groszek zielony, mrożony",50
81020,"Tofu naturalne",50
81020,"Seler korzeniowy",60
81020,Jarmuż,20
81020,Cebula,50
81020,"Oliwa z oliwek",10
81020,"Sok cytrynowy",6
81020,"Chleb żytni razowy",30
81023,Cukinia,100
81023,"Groszek zielony, mrożony",50
81023,"Tofu naturalne",50
81023,"Seler korzeniowy",60
81023,Jarmuż,20
81023,Cebula,50
81023,"Oliwa z oliwek",10
81023,"Sok cytrynowy",6
81023,"Chleb bezglutenowy",30
81025,Bakłażan,200
81025,Pieczarka,40
81025,"Kasza gryczana",50
81025,Cebula,30
81025,"Sos sojowy",20
81025,"Płatki drożdżowe",5
81025,"Olej rzepakowy uniwersalny",15
81026,Bakłażan,200
81026,Pieczarka,40
81026,"Kasza gryczana",50
81026,Cebula,30
81026,"Sos sojowy",20
81026,"Płatki drożdżowe",5
81026,"Olej rzepakowy uniwersalny",15
81026,"Tofu naturalne",50
81027,Bakłażan,200
81027,Pieczarka,40
81027,"Kasza gryczana",50
81027,Cebula,30
81027,"Sos sojowy",20
81027,"Płatki drożdżowe",5
81027,"Olej rzepakowy uniwersalny",15
81027,"Ser mozzarella",30
81028,Bakłażan,200
81028,Pieczarka,40
81028,"Kasza gryczana",50
81028,Cebula,30
81028,"Sos sojowy",20
81028,"Płatki drożdżowe",5
81028,"Olej rzepakowy uniwersalny",15
81028,"Ser feta",25
81029,Bakłażan,200
81029,Pieczarka,40
81029,"Kasza gryczana",50
81029,Cebula,30
81029,"Sos sojowy",20
81029,"Płatki drożdżowe",5
81029,"Olej rzepakowy uniwersalny",15
81029,"Chleb żytni razowy",30
81030,Bakłażan,200
81030,Pieczarka,40
81030,"Kasza gryczana",50
81030,Cebula,30
81030,"Sos sojowy",20
81030,"Płatki drożdżowe",5
81030,"Olej rzepakowy uniwersalny",15
81030,"Chleb bezglutenowy",30
81038,Sałata,20
81038,"Fasola czerwona konserwowa",40
81038,Awokado,40
81038,Mango,50
81038,"Papryka czerwona",50
81038,Pomidor,60
81038,"Sok cytrynowy",6
81038,"Olej słonecznikowy",10
81038,"Natka pietruszki",6
81041,Sałata,20
81041,"Fasola czerwona konserwowa",40
81041,Awokado,40
81041,Mango,50
81041,"Papryka czerwona",50
81041,Pomidor,60
81041,"Sok cytrynowy",6
81041,"Olej słonecznikowy",10
81041,"Natka pietruszki",6
81041,"Chleb żytni razowy",30
81042,Sałata,20
81042,"Fasola czerwona konserwowa",40
81042,Awokado,40
81042,Mango,50
81042,"Papryka czerwona",50
81042,Pomidor,60
81042,"Sok cytrynowy",6
81042,"Olej słonecznikowy",10
81042,"Natka pietruszki",6
81042,"Chleb bezglutenowy",30
81043,Sałata,25
81043,"Fasola czerwona konserwowa",40
81043,Awokado,40
81043,Mango,50
81043,"Papryka czerwona",50
81043,Pomidor,60
81043,"Sok cytrynowy",6
81043,"Olej słonecznikowy",10
81043,"Natka pietruszki",6
81043,"Ser mozzarella",30
81044,Sałata,20
81044,"Fasola czerwona konserwowa",40
81044,Awokado,40
81044,Mango,50
81044,"Papryka czerwona",50
81044,Pomidor,60
81044,"Sok cytrynowy",6
81044,"Olej słonecznikowy",10
81044,"Natka pietruszki",6
81044,"Mięso z piersi kurczaka",70
81045,Sałata,20
81045,"Fasola czerwona konserwowa",40
81045,Awokado,40
81045,Mango,50
81045,"Papryka czerwona",50
81045,Pomidor,60
81045,"Sok cytrynowy",6
81045,"Olej słonecznikowy",10
81045,"Natka pietruszki",6
81045,"Mięso z piersi kurczaka",70
81046,Sałata,20
81046,"Fasola czerwona konserwowa",40
81046,Awokado,40
81046,Mango,50
81046,"Papryka czerwona",50
81046,Pomidor,60
81046,"Sok cytrynowy",6
81046,"Olej słonecznikowy",10
81046,"Natka pietruszki",6
81046,"Mięso z piersi kurczaka",70
81600,Cebula,100
81600,"Mięso mielone wieprzowe z szynki",50
81600,"Cielęcina, łopatka",20
81600,"Kapusta biała",275
81600,"Koncentrat pomidorowy",25
81600,"Masło klarowane (ghee)",15
81600,"Śmietana 12%",60
81600,"Bulion drobiowy (domowy)",120
81600,"Sól himalajska",1
81600,"Pieprz czarny mielony",1
81600,"Ziele angielskie",1
81600,"Śliwki, suszone",10
81966,"Napój kokosowy",200
81966,Ananas,100
81966,"Mięta (świeża)",4
81966,"Masło orzechowe (bez dodatku soli)",15
81966,"Płatki owsiane",20
81967,Ananas,100
81967,"Mięta (świeża)",4
81967,"Masło orzechowe (bez dodatku soli)",15
81967,"Płatki owsiane",20
81967,"Mleko UHT 1,5%",250
82523,"Komosa ryżowa",50
82523,"Borówki amerykańskie",200
82523,"Napój owsiany",240
82523,"Orzechy włoskie",15
82523,Kurkuma,3
82523,Len,5
82523,"Laska wanilii",3
82531,"Chleb graham",30
82531,"Ser mozzarella",15
82531,Pomidor,20
82531,"Masło klarowane (ghee)",30
82531,"Sałata lodowa",40
82531,"Świeża bazylia",1
82531,"Sól himalajska",1
82547,"Płatki owsiane",50
82547,"Napój migdałowy",250
82547,Truskawki,200
82547,"Imbir (świeży)",5
82547,"Cynamon (mielony)",5
82547,Kurkuma,5
82547,"Orzechy laskowe",15
82551,"Sól himalajska",1
82551,"Masło klarowane (ghee)",8
82551,Kurkuma,3
82551,"Ser Cheddar",15
82551,Dynia,100
82551,Woda,60
82551,"Mąka orkiszowa",50
82551,Len,3
82551,"Szynka z indyka",25
82551,Szczypiorek,5
82551,"Pieprz czarny mielony",1
82558,"Sól himalajska",1
82558,"Masło klarowane (ghee)",8
82558,"Ser Cheddar",15
82558,Dynia,100
82558,"Mąka orkiszowa",50
82558,Szczypiorek,5
82558,"Pieprz czarny mielony",1
82558,"Napój owsiany",60
82558,"Łosoś wędzony",30
82577,"Kasza jaglana",25
82577,Cukinia,150
82577,Dynia,50
82577,Ogórek,20
82577,Pomidor,70
82577,Rukola,20
82577,"Świeża bazylia",1
82577,"Pestki dyni",10
82577,"Oliwa z oliwek",5
82577,"Natka pietruszki",6
82577,"Sól himalajska",1
82577,"Pieprz czarny mielony",1
82577,"Papryka słodka",4
82577,Kurkuma,5
82577,Cząber,4
82590,"Kasza gryczana",50
82590,Szczypiorek,5
82590,Bataty,100
82590,Cukinia,100
82590,"Pestki dyni",10
82590,"Oliwa z oliwek",10
82590,"Sól himalajska",1
82590,Kurkuma,3
82590,"Papryka słodka",2
82590,"Imbir mielony",3
82590,"Orzechy pinii",10
82590,"Seler korzeniowy",100
82590,"Oliwki zielone",15
82792,"Mąka gryczana, pełnoziarnista",30
82792,"Jajko kurze",56
82792,Banan,60
82792,"Masło klarowane (ghee)",8
82792,"Laska wanilii",3
82792,Grejpfrut,40
82792,Pomarańcza,50
82792,"Cynamon (mielony)",3
82792,Kiwi,75
82792,"Orzechy włoskie",8
82792,"Mleko ryżowe",60
82793,"Mąka gryczana, pełnoziarnista",30
82793,"Jajko kurze",56
82793,Banan,60
82793,"Masło klarowane (ghee)",8
82793,"Laska wanilii",3
82793,Grejpfrut,40
82793,Pomarańcza,50
82793,"Cynamon (mielony)",3
82793,Kiwi,75
82793,"Orzechy włoskie",8
82793,"Mleko UHT 1,5%",25
82830,"Jajko kurze",56
82830,"Mąka gryczana, pełnoziarnista",8
82830,"Ser kozi",25
82830,Cukinia,100
82830,Szczypiorek,10
82830,"Sól himalajska",1
82830,"Pieprz czarny mielony",1
82830,Cząber,4
82830,"Orzechy pinii",10
82830,"Świeża bazylia",1
82830,Rukola,20
82830,"Masło klarowane (ghee)",15
82858,"Jajko kurze",56
82858,"Mąka gryczana, pełnoziarnista",8
82858,Cukinia,50
82858,Szczypiorek,10
82858,"Sól himalajska",1
82858,"Pieprz czarny mielony",1
82858,Cząber,4
82858,"Orzechy pinii",10
82858,"Świeża bazylia",1
82858,Rukola,20
82858,"Masło klarowane (ghee)",15
82858,"Ser gouda bez laktozy",20
82879,"Napój owsiany",240
82879,Banan,100
82879,"Masło orzechowe (bez dodatku soli)",15
82879,"Płatki owsiane",20
82879,"Odżywka białkowa",35
82880,Banan,100
82880,"Masło orzechowe (bez dodatku soli)",15
82880,"Płatki owsiane",20
82880,"Mleko UHT 1,5%",250
82900,"Seler korzeniowy",60
82900,"Seler naciowy",20
82900,Marchew,20
82900,Pietruszka,20
82900,Ziemniaki,30
82900,"Masło klarowane (ghee)",8
82900,"Bulion warzywny",250
82900,"Orzechy włoskie",15
82900,"Gałka muszkatołowa",3
82900,"Pieprz czarny mielony",1
82900,"Sól himalajska",1
82900,Koper,8
82900,"Mleko sojowe",100
83171,"Jogurt naturalny 2%",200
83171,"Płatki owsiane",40
83171,Kiwi,150
83172,"Płatki owsiane",40
83172,Kiwi,150
83172,"Jogurt naturalny kremowy bez laktozy",200
83175,"Komosa ryżowa",25
83175,Dynia,150
83175,"Seler naciowy",20
83175,Cukinia,150
83175,"Bulion warzywny",150
83175,"Napój kokosowy",50
83175,"Masło klarowane (ghee)",15
83175,"Mięta (świeża)",1
83175,"Orzechy pinii",10
83175,"Sól himalajska",1
83175,"Pieprz czarny mielony",1
83175,Kurkuma,5
83175,"Imbir mielony",5
83180,"Komosa ryżowa",25
83180,Dynia,150
83180,"Seler naciowy",20
83180,Cukinia,150
83180,"Bulion warzywny",150
83180,"Masło klarowane (ghee)",15
83180,"Mięta (świeża)",1
83180,"Orzechy pinii",10
83180,"Sól himalajska",1
83180,"Pieprz czarny mielony",1
83180,Kurkuma,5
83180,"Imbir mielony",5
83180,"Śmietana 18%",50
83223,Cukinia,150
83223,Marchew,40
83223,"Seler korzeniowy",40
83223,"Płatki owsiane",50
83223,"Ser mozzarella",20
83223,Czarnuszka,3
83223,"Pestki dyni",5
83223,"Łosoś, świeży",50
83223,"Sól himalajska",1
83223,"Pieprz czarny mielony",1
83223,Kurkuma,3
83223,"Papryka słodka",2
83223,"Tymianek (świeży)",5
83223,"Jajko kurze",56
83223,"Oliwa z oliwek",5
83224,Cukinia,150
83224,Marchew,40
83224,"Seler korzeniowy",40
83224,"Płatki owsiane",50
83224,"Ser mozzarella",20
83224,Czarnuszka,3
83224,"Pestki dyni",5
83224,"Sól himalajska",1
83224,"Pieprz czarny mielony",1
83224,Kurkuma,3
83224,"Papryka słodka",2
83224,"Tymianek (świeży)",5
83224,"Jajko kurze",56
83224,"Oliwa z oliwek",5
83224,"Szynka z indyka",50
83228,Cukinia,80
83228,Dynia,80
83228,"Mąka gryczana, pełnoziarnista",60
83228,"Ser Parmezan",15
83228,Szczypiorek,5
83228,"Jajko kurze",56
83228,"Sól himalajska",1
83228,"Pieprz czarny mielony",1
83228,"Papryka słodka",2
83228,"Kminek mielony",3
83228,"Tymianek (świeży)",3
83230,Kalafior,250
83230,"Oliwa z oliwek",15
83230,"Miód pszczeli",12
83230,"Sok cytrynowy",6
83230,"Sól biała",2
83230,"Pieprz czarny mielony",2
83236,"Mąka gryczana, pełnoziarnista",60
83236,"Drożdże piekarskie, prasowane",3
83236,"Mleko ryżowe",60
83236,"Oliwa z oliwek",5
83236,"Sól himalajska",1
83236,"Tymianek (świeży)",3
83236,"Oregano suszone",2
83236,Kurkuma,3
83236,"Kminek mielony",3
83236,"Szynka z indyka",20
83236,"Ser Parmezan",15
83236,Cukinia,30
83236,Pomidor,40
83236,Awokado,20
83237,"Płatki kukurydziane",40
83237,Mleko,160
83237,"Maliny, mrożone",100
83237,Migdały,15
83238,"Płatki kukurydziane",40
83238,"Maliny, mrożone",100
83238,Migdały,15
83238,"Mleko bez laktozy 1,5 %",160
83239,"Mięso mielone z indyka",150
83239,"Żółtko jaja kurzego",20
83239,"Otręby owsiane",14
83239,"Oliwa z oliwek",10
83239,"Tymianek suszony",2
83239,"Oregano suszone",2
83239,"Bazylia suszona",2
83239,Kurkuma,2
83239,"Sól biała",3
83239,"Pieprz czarny mielony",3
83239,"Natka pietruszki",12
83270,"Pomidor koktajlowy",130
83270,Awokado,60
83270,Kabanosy,60
83270,Szpinak,50
83270,"Pestki dyni",10
83270,"Oliwa z oliwek",10
83270,"Sól biała",2
83270,"Pieprz czarny mielony",2
83271,"Jajko kurze",56
83271,"Mleko ryżowe",30
83271,"Ser mozzarella",30
83271,Ziemniaki,35
83271,"Papryka czerwona",70
83271,Cukinia,150
83271,Bakłażan,100
83271,"Szynka z indyka",25
83271,"Oliwa z oliwek",5
83271,"Papryka słodka, wędzona",1
83271,"Sól himalajska",1
83271,"Pieprz czarny mielony",1
83271,"Oregano suszone",2
83319,Kuskus,60
83319,"Szynka z indyka",75
83319,Ogórek,200
83319,Czosnek,15
83319,"Olej rzepakowy uniwersalny",10
83319,"Sól himalajska",1
83319,"Pieprz czarny mielony",1
83319,"Ser feta",10
83474,"Jogurt naturalny 2%",100
83474,Banan,66
83474,"Maliny, mrożone",70
83474,"Płatki owsiane",40
83474,"Orzechy włoskie",15
83474,Sezam,10
83474,"Sól himalajska",1
83475,Banan,66
83475,"Maliny, mrożone",70
83475,"Płatki owsiane",40
83475,"Orzechy włoskie",15
83475,Sezam,10
83475,"Sól himalajska",1
83475,"Jogurt naturalny kremowy bez laktozy",100
83479,"Drożdże piekarskie, prasowane",3
83479,"Oliwa z oliwek",5
83479,"Sól himalajska",1
83479,"Tymianek (świeży)",3
83479,"Oregano suszone",2
83479,Kurkuma,3
83479,"Kminek mielony",3
83479,"Szynka z indyka",20
83479,"Ser Parmezan",15
83479,Cukinia,30
83479,Pomidor,40
83479,Awokado,20
83479,"Mąka pszenna typ 550",100
83479,Woda,60
83534,"Tortilla pszenna",80
83534,"Serek śmietankowy",50
83534,Rukola,40
83534,"Łosoś wędzony",200
83534,Marchew,45
83534,Awokado,50
83534,"Papryka czerwona",40
83534,"Majonez Vege, Roleski",30
83546,"Mąka owsiana",50
83546,"Jogurt naturalny 2%",60
83546,Dynia,150
83546,Cukinia,90
83546,"Jajko kurze",56
83546,"Orzechy włoskie",15
83546,Pomarańcza,100
83546,Truskawki,60
83546,"Masło klarowane (ghee)",15
83546,"Proszek do pieczenia",4
83546,"Cynamon (mielony)",5
83546,Kardamon,5
83546,"Imbir (świeży)",5
83547,"Mąka owsiana",50
83547,Dynia,150
83547,Cukinia,90
83547,"Jajko kurze",56
83547,"Orzechy włoskie",15
83547,Pomarańcza,100
83547,Truskawki,60
83547,"Masło klarowane (ghee)",15
83547,"Proszek do pieczenia",4
83547,"Cynamon (mielony)",5
83547,Kardamon,5
83547,"Imbir (świeży)",5
83547,"Jogurt naturalny kremowy bez laktozy",50
83548,"Makaron ryżowy",50
83548,"Wołowina, polędwica",100
83548,Cukinia,150
83548,Marchew,20
83548,"Papryka czerwona",70
83548,"Seler naciowy",20
83548,Szczypiorek,3
83548,"Natka pietruszki",3
83548,"Imbir (świeży)",5
83548,"Mleczko kokosowe",50
83548,"Curry (przyprawa)",1
83548,"Bulion warzywny",150
83548,"Oliwa z oliwek",10
83557,"Mięso mielone z indyka",100
83557,"Passata pomidorowa",100
83557,"Mozzarella light, Galbani",30
83557,Cukinia,100
83557,"Seler naciowy",20
83557,"Mleczko kokosowe",20
83557,"Masło klarowane (ghee)",15
83557,"Kasza gryczana",40
83557,"Pestki dyni",10
83557,"Natka pietruszki",6
83557,Cząber,4
83557,"Pieprz czarny mielony",1
83557,"Oregano suszone",3
83557,"Sól himalajska",1
83560,"Dorsz świeży",70
83560,Cukinia,150
83560,"Masło klarowane (ghee)",8
83560,"Sok z limonki",3
83560,"Świeża bazylia",1
83560,"Sól himalajska",1
83560,"Pieprz czarny mielony",1
83560,Kurkuma,3
83560,Cząber,2
83560,"Oregano suszone",2
83560,"Ryż brązowy",50
83560,"Pesto zielone z bazylii",20
83560,Szczypiorek,5
83675,"Kasza gryczana",50
83675,"Mięso z piersi kurczaka",120
83675,"Papryka czerwona",100
83675,Bakłażan,100
83675,Cukinia,150
83675,"Fasolka szparagowa",80
83675,Cebula,20
83675,"Curry (przyprawa)",1
83675,"Sól biała",1
83675,"Masło klarowane (ghee)",15
83724,Dynia,110
83724,Cukinia,120
83724,"Łosoś, świeży",110
83724,"Ryż basmati",50
83724,"Sok cytrynowy",3
83724,"Mleczko kokosowe",80
83724,"Oliwa z oliwek",10
83724,"Mięta (świeża)",3
83724,Szczypiorek,3
83724,"Imbir (świeży)",5
83724,"Pieprz czarny mielony",1
83724,Kurkuma,3
83724,"Sól himalajska",1
83724,"Papryka słodka",2
83762,Cukinia,300
83762,"Mięso mielone wołowe",100
83762,"Natka pietruszki",6
83762,Pomidor,100
83762,"Komosa ryżowa",50
83762,"Oliwa z oliwek",10
83762,"Sól himalajska",1
83762,"Pieprz czarny mielony",1
83762,"Papryka słodka",2
83762,Czosnek,5
83762,Cząber,2
83785,"Makaron pełnoziarnisty",50
83785,"Mięso mielone z indyka",100
83785,Cukinia,200
83785,"Natka pietruszki",12
83785,"Bulion warzywny",70
83785,"Mąka pszenna typ 550",8
83785,"Ser Parmezan",15
83785,"Orzechy pinii",10
83785,Marchew,20
83785,Cząber,2
83785,"Gałka muszkatołowa",3
83785,"Pieprz czarny mielony",1
83785,"Sól himalajska",1
84633,"Mięso drobiowe (mielone)",120
84633,"Makaron dwujajeczny",25
84633,Woda,220
84633,Marchew,20
84633,Pietruszka,25
84633,Por,70
84633,"Seler korzeniowy",30
84633,"Natka pietruszki",10
84633,"Jajko kurze",56
84633,"Tymianek (świeży)",5
84633,Cebula,50
84633,"Liść laurowy",1
84633,"Ziele angielskie",1
84633,"Sól himalajska",1
84633,"Pieprz czarny mielony",1
84633,Kurkuma,3
84633,"Imbir mielony",5
84633,"Olej rzepakowy uniwersalny",15
84638,"Makaron dwujajeczny",25
84638,Woda,220
84638,Marchew,20
84638,Pietruszka,25
84638,Por,70
84638,"Seler korzeniowy",30
84638,"Natka pietruszki",10
84638,"Jajko kurze",56
84638,"Tymianek (świeży)",5
84638,Cebula,50
84638,"Liść laurowy",1
84638,"Ziele angielskie",1
84638,"Sól himalajska",1
84638,"Pieprz czarny mielony",1
84638,Kurkuma,3
84638,"Imbir mielony",3
84638,"Olej rzepakowy uniwersalny",15
84638,"Mięso mielone wołowe",100
84639,"Kasza jaglana",25
84639,Cukinia,150
84639,"Seler korzeniowy",20
84639,"Imbir (świeży)",3
84639,"Bulion warzywny",250
84639,"Olej rzepakowy uniwersalny",15
84639,"Łosoś wędzony",25
84639,"Natka pietruszki",5
84639,"Orzechy włoskie",15
84639,"Mleko ryżowe",120
84639,Szczypiorek,5
84642,Bataty,120
84642,Pietruszka,10
84642,Cukinia,120
84642,"Komosa ryżowa",25
84642,"Mleczko kokosowe",80
84642,"Bulion warzywny",200
84642,"Oliwa z oliwek",10
84642,"Natka pietruszki",5
84642,"Imbir (świeży)",3
84642,"Liść laurowy",1
84642,"Ziele angielskie",2
84642,Kurkuma,3
84642,"Kolendra (świeża)",2
84650,"Dorsz świeży",80
84650,Por,40
84650,"Seler korzeniowy",30
84650,Cukinia,120
84650,"Oliwa z oliwek",5
84650,Pomidor,120
84650,Rukola,20
84650,Marchew,45
84650,"Sok cytrynowy",6
84650,"Fasola szparagowa",50
84650,"Świeża bazylia",1
84650,"Bulion warzywny",200
84650,"Makaron ryżowy",40
84655,"Mleczko kokosowe",100
84655,"Makaron ryżowy",20
84655,"Bulion warzywny",200
84655,"Krewetki gotowane",100
84655,Cukinia,80
84655,"Fasola szparagowa",40
84655,"Seler naciowy",30
84655,"Papryka żółta",30
84655,"Pieprz czarny mielony",1
84655,"Sól himalajska",1
84655,Kurkuma,3
84655,"Trawa cytrynowa (surowa)",3
84655,"Sok z limonki",3
84655,"Cebula dymka",10
84655,"Imbir (świeży)",3
84655,"Natka pietruszki",5
84663,Marchew,20
84663,Pietruszka,25
84663,"Seler korzeniowy",30
84663,Ziemniaki,100
84663,"Ogórek kiszony",120
84663,Cebula,50
84663,"Bulion warzywny",300
84663,"Śmietana 12%",25
84663,"Ziele angielskie",1
84663,"Liść laurowy",1
84663,"Sól himalajska",1
84663,"Pieprz czarny mielony",1
84664,Marchew,20
84664,Pietruszka,25
84664,"Seler korzeniowy",30
84664,Ziemniaki,100
84664,"Ogórek kiszony",120
84664,Cebula,50
84664,"Bulion warzywny",300
84664,"Ziele angielskie",1
84664,"Liść laurowy",1
84664,"Sól himalajska",1
84664,"Pieprz czarny mielony",1
84664,"Jogurt naturalny kremowy bez laktozy",25
84799,Bataty,150
84799,"Komosa ryżowa",25
84799,Cukinia,100
84799,Szczypiorek,10
84799,"Seler naciowy",20
84799,"Pesto zielone z bazylii",20
84799,"Ser Cheddar",15
84799,"Orzechy włoskie",15
84799,"Sól himalajska",1
84799,"Pieprz czarny mielony",1
84799,Rozmaryn,4
84800,"Mięso mielone z indyka",100
84800,Cukinia,100
84800,"Mięta (świeża)",1
84800,"Ser mozzarella",15
84800,Pomidor,60
84800,"Sałata lodowa",20
84800,Awokado,30
84800,"Oliwa z oliwek",10
84800,Szczypiorek,5
84800,"Papryka słodka",2
84800,"Kolendra (świeża)",1
84800,Cząber,2
84800,"Pieprz czarny mielony",1
84800,"Sól himalajska",1
84801,Woda,250
84801,Pietruszka,50
84801,Marchew,20
84801,"Seler korzeniowy",12
84801,"Liść laurowy",2
84801,"Ziele angielskie",2
84801,"Lubczyk (świeży)",1
84801,"Natka pietruszki",3
84801,"Oliwa z oliwek",10
84801,"Sól himalajska",1
84801,"Pieprz czarny mielony",1
84801,"Mięso mielone z indyka",70
84801,"Kasza jaglana",15
84801,"Jajko kurze",56
84801,"Otręby owsiane",4
84812,Cukinia,150
84812,"Łosoś, świeży",50
84812,"Ser feta",25
84812,"Papryka czerwona",30
84812,Szczypiorek,5
84812,"Suszone pomidory",15
84812,"Świeża bazylia",1
84812,"Oliwa z oliwek",5
84812,"Sok z limonki",3
84812,"Kasza gryczana",25
84812,Cząber,2
84812,"Oregano suszone",2
84815,"Łosoś, świeży",150
84815,"Oliwa z oliwek",10
84815,Cukinia,100
84815,Bakłażan,80
84815,Marchew,45
84815,"Papryka czerwona",70
84815,Pietruszka,25
84815,"Seler korzeniowy",120
84815,"Sok cytrynowy",6
84815,"Kasza gryczana",25
84815,"Sól himalajska",1
84815,"Pieprz czarny mielony",1
84815,"Tymianek (świeży)",3
84815,"Oregano suszone",2
84864,Dynia,100
84864,"Łosoś wędzony",50
84864,"Pomidory suszone w oleju",40
84864,Sezam,10
84864,"Ser mozzarella",15
84864,"Sól himalajska",1
84864,"Pieprz czarny mielony",1
84864,"Świeża bazylia",1
84864,"Orzechy pinii",10
84886,"Seler korzeniowy",60
84886,Cukinia,150
84886,"Bulion warzywny",250
84886,"Napój migdałowy",60
84886,"Ser Parmezan",15
84886,Szparagi,120
84886,"Płatki migdałowe",10
84886,"Masło klarowane (ghee)",8
84886,"Gałka muszkatołowa",3
84886,"Pieprz czarny mielony",1
84886,"Sól himalajska",1
84886,"Natka pietruszki",5
84894,"Ser mozzarella",15
84894,Cukinia,150
84894,Marchew,20
84894,Szczypiorek,5
84894,"Mięta (świeża)",1
84894,"Kolendra (świeża)",1
84894,"Estragon (suszony)",2
84894,"Jajko kurze",56
84894,"Otręby owsiane",7
84894,"Mix sałat z roszponką, Vital Fresh",30
84894,"Kasza jaglana",25
84894,"Sól himalajska",1
84894,"Pieprz czarny mielony",1
84930,"Mix sałat z roszponką, Vital Fresh",30
84930,Cebula,20
84930,"Papryka czerwona",70
84930,Pomidor,120
84930,Ogórek,20
84930,"Oliwki zielone",15
84930,"Oliwki czarne, drylowane",15
84930,"Sok cytrynowy",6
84930,"Ser feta",25
84930,"Świeża bazylia",1
84930,"Oliwa z oliwek",10
84930,"Orzechy włoskie",15
84946,"Wołowina, polędwica",100
84946,"Papryka czerwona",100
84946,Pomidor,120
84946,Cebula,50
84946,"Świeża bazylia",1
84946,"Bulion wołowy (domowy)",50
84946,"Ogórek kiszony",120
84946,"Kasza gryczana",50
84946,"Sól himalajska",1
84946,"Ostra papryka mielona",3
84946,"Pieprz czarny mielony",1
84949,"Papryka czerwona",100
84949,Pomidor,120
84949,Cebula,50
84949,"Świeża bazylia",1
84949,"Ogórek kiszony",120
84949,"Kasza gryczana",50
84949,"Sól himalajska",1
84949,"Ostra papryka mielona",3
84949,"Pieprz czarny mielony",1
84949,Bakłażan,100
84949,"Bulion warzywny",250
85262,Pieczarka,150
85262,Marchew,20
85262,Pietruszka,25
85262,"Seler korzeniowy",30
85262,"Kasza jęczmienna",25
85262,Czosnek,5
85262,"Oliwa z oliwek",10
85262,"Bulion warzywny",300
85262,Koper,15
85262,"Sól himalajska",1
85262,Kurkuma,5
85262,"Pieprz czarny mielony",1
85262,"Liść laurowy",1
85262,"Ziele angielskie",1
85268,"Jajko kurze",112
85268,Szpinak,100
85268,Cukinia,40
85268,Czosnek,5
85268,Szalotka,20
85268,"Ser kozi",50
85268,Szczypiorek,5
85268,"Masło klarowane (ghee)",15
85268,"Chleb żytni razowy",60
85268,"Sól himalajska",1
85268,"Pieprz czarny mielony",1
85268,"Gałka muszkatołowa",3
85269,"Jajko kurze",112
85269,Szpinak,100
85269,Cukinia,40
85269,Czosnek,5
85269,Szalotka,20
85269,Szczypiorek,5
85269,"Masło klarowane (ghee)",15
85269,"Sól himalajska",1
85269,"Pieprz czarny mielony",1
85269,"Gałka muszkatołowa",3
85269,"Chleb bezglutenowy",30
85269,"Ser Parmezan",15
85326,"Pestki dyni",20
85326,"Suszone pomidory",30
85326,Czosnek,3
85326,"Oliwki zielone",45
85326,"Lekkie pieczywo z orkiszem i dynią, Sonko",5
85352,"Pestki dyni",20
85352,"Suszone pomidory",30
85352,Czosnek,3
85352,"Oliwki zielone",45
85352,"Chleb bezglutenowy",30
85357,"Łosoś, świeży",100
85357,"Pesto zielone z bazylii",10
85357,"Papryka czerwona",70
85357,Cebula,50
85357,"Oliwki zielone",30
85357,Pomidor,120
85357,"Sok z limonki",6
85357,Rukola,50
85357,"Mięta (świeża)",1
85357,"Oliwa z oliwek",10
85357,"Kasza jęczmienna",40
85357,"Imbir (świeży)",3
85357,"Sól himalajska",1
85357,Kurkuma,3
85357,"Pieprz czarny mielony",1
85360,"Pesto zielone z bazylii",10
85360,"Papryka czerwona",70
85360,Cebula,50
85360,"Oliwki zielone",30
85360,Pomidor,240
85360,Rukola,50
85360,"Mięta (świeża)",1
85360,"Oliwa z oliwek",10
85360,"Kasza jęczmienna",40
85360,"Imbir (świeży)",3
85360,"Sól himalajska",1
85360,Kurkuma,3
85360,"Pieprz czarny mielony",1
85360,Cukinia,100
85383,"Mąka orkiszowa",24
85383,"Woda gazowana",75
85383,"Jajko kurze",56
85383,Szczypiorek,20
85383,"Papryka czerwona",140
85383,Pieczarka,100
85383,Szalotka,20
85383,"Oliwa z oliwek",10
85383,"Sól himalajska",1
85383,"Ser mozzarella",15
85383,"Szynka z piersi kurczaka",30
85384,"Mięso z piersi indyka",100
85384,Cukinia,300
85384,"Ser feta",30
85384,"Suszone pomidory",45
85384,"Świeża bazylia",1
85384,Czosnek,5
85384,"Oliwa z oliwek",10
85384,Pomidor,120
85384,"Kasza gryczana",50
85384,"Sól himalajska",1
85384,Cząber,4
85384,"Czosnek granulowany",1
85387,Cukinia,250
85387,"Ser feta",30
85387,"Świeża bazylia",1
85387,Czosnek,5
85387,"Oliwa z oliwek",10
85387,Pomidor,120
85387,"Kasza gryczana",50
85387,"Sól himalajska",1
85387,Cząber,4
85387,"Czosnek granulowany",1
85387,Bakłażan,150
85387,"Oliwki zielone",45
85707,"Fasola szparagowa",250
85707,"Łosoś wędzony",30
85707,Cebula,100
85707,"Komosa ryżowa",30
85707,"Suszone pomidory",60
85707,Szczypiorek,20
85707,"Orzechy włoskie",30
85707,"Sól himalajska",1
85707,"Pieprz czarny mielony",1
85716,Cebula,100
85716,"Suszone pomidory",60
85716,Szczypiorek,20
85716,"Sól himalajska",1
